DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT
3132.8,0.1756,2.5282,45.5845,2.8741,7.2468,8.5243,75.12430114506806
3132.9,0.1746,2.5259,45.558,2.8813,7.2186,8.5242,74.79709306998626
3133.0,0.1764,2.5266,47.3973,2.8475,7.2202,8.4756,77.07895259250503
3133.1,0.181,2.5302,48.5947,2.8731,7.2485,8.4998,75.43868345462
3133.2,0.1817,2.5339,49.2708,2.9331,7.2728,8.4756,77.0443390979747
3133.3,0.1831,2.5353,49.7488,2.8545,7.2696,8.5242,75.29342873957377
3133.4,0.1839,2.533,48.9935,2.7681,7.2534,8.4756,77.13675963351488
3133.5,0.1857,2.5286,48.3554,2.7188,7.2481,8.5243,76.38359757117409
3133.6,0.1883,2.5255,47.8933,2.6652,7.2476,8.5243,76.7676423111425
3133.7,0.1905,2.5259,48.7605,2.6378,7.2154,8.5243,76.95620192514075
3133.8,0.1909,2.5282,48.7149,2.6549,7.1469,8.5243,76.73010566340406
3133.9,0.1893,2.5287,50.2206,2.5937,7.0892,8.5243,76.80021401710316
3134.0,0.1876,2.5257,51.3052,2.5974,7.0789,8.5243,76.86706247976788
3134.1,0.1876,2.5209,51.8682,2.6343,7.107,8.5243,76.87026365450927
3134.2,0.1894,2.5177,52.8674,2.48,7.1356,8.5243,76.51212035864027
3134.3,0.1922,2.5174,53.6636,2.5058,7.1303,8.5243,76.90480902883128
3134.4,0.1947,2.5186,53.3719,2.6754,7.0996,8.5243,76.57173764658417
3134.5,0.1965,2.5205,53.6399,2.6916,7.0714,8.5243,76.8106213632455
3134.6,0.1968,2.5232,49.9047,2.6659,7.0601,8.5243,76.87611918406321
3134.7,0.1951,2.5269,50.1802,2.7867,7.0644,8.5243,76.25099323837708
3134.8,0.1919,2.5298,51.3581,2.6954,7.0686,8.5243,76.792347225326
3134.9,0.1895,2.531,51.7254,2.7998,7.0753,8.5243,76.62735609109657
3135.0,0.1901,2.5308,51.5207,2.7655,7.0965,8.5243,76.69759195083755
3135.1,0.1934,2.5294,52.0455,2.7393,7.1135,8.5242,76.72038601301418
3135.2,0.1985,2.5275,53.929,2.721,7.1106,8.4755,80.20555389559263
3135.3,0.2001,2.5253,54.2479,2.7375,7.0865,8.4755,80.34180858619249
3135.4,0.2001,2.5245,54.1457,2.6612,7.0836,8.4755,80.1554924329356
3135.5,0.1997,2.5265,54.4789,2.7681,7.135,8.4755,80.13901937123408
3135.6,0.1993,2.53,55.3415,2.7204,7.2007,8.4755,80.3073941709305
3135.7,0.1998,2.5323,55.3883,2.7767,7.216,8.4756,80.24728389888307
3135.8,0.2005,2.5316,57.8142,2.6433,7.1706,8.5,77.12648386116737
3135.9,0.2046,2.5284,57.4966,2.6942,7.1091,8.5243,77.8928141264303
3136.0,0.2086,2.5245,56.638,2.5809,7.0658,8.5243,78.24373573270212
3136.1,0.2103,2.5221,59.0223,2.6072,7.0492,8.5243,78.98899952405253
3136.2,0.2095,2.5216,60.2783,2.6865,7.0569,8.5243,78.902555649229
3136.3,0.2073,2.5234,60.7623,2.5576,7.0923,8.5243,77.84913925512919
3136.4,0.2048,2.5268,60.3656,2.5839,7.1462,8.5243,77.73944558533617
3136.5,0.2011,2.53,58.3291,2.5022,7.1761,8.5243,76.91941627002208
3136.6,0.1963,2.5316,56.7749,2.5621,7.1491,8.5243,77.27288003156583
3136.7,0.1918,2.5319,55.5788,2.7169,7.0861,8.5243,77.263754483239
3136.8,0.1894,2.5314,54.1493,3.0065,7.0228,8.5243,76.73066377793457
3136.9,0.1892,2.5303,53.0167,3.0466,6.9842,8.5243,76.72109892440392
3137.0,0.1898,2.5283,51.9751,2.8527,6.9784,8.5243,76.67644229660502
3137.1,0.1903,2.5254,51.6902,2.6179,7.0002,8.5243,76.8457180321174
3137.2,0.1915,2.521,51.3252,2.5294,7.0318,8.5243,76.9198314719808
3137.3,0.1945,2.5152,54.4902,2.539,7.0418,8.5243,77.12477561520012
3137.4,0.1982,2.5099,55.1381,2.5549,7.0036,8.5243,77.95873587988049
3137.5,0.2007,2.5073,53.9545,2.6732,6.9418,8.5243,77.80229833460852
3137.6,0.2014,2.5072,54.7035,2.5475,6.9088,8.5243,78.18401401551657
3137.7,0.2018,2.5081,57.6932,2.4749,6.9279,8.5243,77.66240317862214
3137.8,0.2039,2.5083,58.8247,2.3559,6.9724,8.5243,77.78473073412675
3137.9,0.2068,2.5076,57.3736,2.3653,7.0019,8.5243,78.21964924117398
3138.0,0.2089,2.5062,56.6954,2.3048,7.0061,8.5243,77.99371159780056
3138.1,0.2096,2.5043,57.6297,2.2873,6.9957,8.5243,78.96074760753868
3138.2,0.2104,2.5009,58.0878,2.2231,6.9716,8.5243,78.44295938496904
3138.3,0.2125,2.4965,61.8978,2.1941,6.9404,8.5243,78.28147046426737
3138.4,0.215,2.4926,62.143,2.232,6.9222,8.5243,78.59285703700098
3138.5,0.2161,2.4906,61.4197,2.3553,6.9238,8.5243,79.93794434336031
3138.6,0.2145,2.4916,61.8931,2.422,6.9336,8.5243,78.79641072372344
3138.7,0.2099,2.4956,62.0926,2.4249,6.9115,8.5243,78.50939180879227
3138.8,0.2014,2.5008,61.4285,2.3455,6.8498,8.5243,77.58549504542478
3138.9,0.1892,2.5048,61.0385,2.2853,6.7798,8.5243,77.85388352634564
3139.0,0.176,2.5063,59.709,2.458,6.7444,8.5243,75.90516669522007
3139.1,0.1667,2.506,56.8498,2.9568,6.758,8.5243,72.96442441257409
3139.2,0.1633,2.5067,52.7997,3.377,6.7951,8.5243,73.98235536928861
3139.3,0.1653,2.5095,51.1054,3.924,6.8202,8.5243,74.1027056844031
3139.4,0.1712,2.5139,51.6517,3.5024,6.8335,8.5242,74.41450717842856
3139.5,0.182,2.5178,53.6319,2.7678,6.845,8.4756,76.81122326845731
3139.6,0.192,2.5192,55.7473,2.4638,6.8625,8.5,77.1491995483288
3139.7,0.2025,2.5173,59.167,2.3927,6.8799,8.5243,76.88326723987551
3139.8,0.2076,2.5131,62.1686,2.4477,6.8876,8.5243,77.3507763255677
3139.9,0.2052,2.509,63.6468,2.5807,6.8853,8.5243,77.96091048858437
3140.0,0.1962,2.5077,62.2372,2.681,6.8909,8.5243,77.80679192879273
3140.1,0.1833,2.5096,61.0989,2.7012,6.9183,8.5243,76.45900429416425
3140.2,0.1703,2.5138,57.3087,2.8735,6.9772,8.5243,73.31939013382018
3140.3,0.1599,2.5192,51.0704,3.3456,7.0454,8.5243,73.45639677642733
3140.4,0.1543,2.5243,45.4238,4.125,7.0862,8.5243,73.83680763025568
3140.5,0.153,2.5295,40.8891,4.4983,7.0931,8.5243,72.44574370025778
3140.6,0.1549,2.5341,39.985,4.3424,7.0911,8.5243,72.5007501401049
3140.7,0.1587,2.537,41.1024,4.0517,7.1045,8.5243,73.79165694243551
3140.8,0.1638,2.5372,45.423,3.9929,7.1317,8.5243,75.7253247291668
3140.9,0.1703,2.5349,48.4415,4.0192,7.1432,8.5243,75.6153185240906
3141.0,0.1793,2.5322,53.2055,4.0194,7.1182,8.5243,76.05317493605965
3141.1,0.19,2.5306,58.9543,3.6425,7.0597,8.5243,76.81388709578849
3141.2,0.2011,2.53,61.7043,3.2728,7.0145,8.5243,77.01226915397217
3141.3,0.2107,2.5302,65.3936,2.9372,7.0312,8.5243,78.77249311076316
3141.4,0.2165,2.5312,69.0007,2.8608,7.1328,8.5406,81.88981240416128
3141.5,0.2261,2.5321,72.0804,2.8034,7.3137,8.5244,84.77964524634898
3141.6,0.2321,2.5318,75.2718,2.5302,7.5526,8.5569,84.74384915375143
3141.7,0.2405,2.5301,77.3188,2.3345,7.8156,8.5569,85.70857890004102
3141.8,0.2468,2.5277,77.6364,1.9692,8.0479,8.5569,85.0055023937941
3141.9,0.2487,2.5253,80.4969,1.6171,8.2203,8.5569,87.31381078895498
3142.0,0.243,2.523,80.254,1.3227,8.3279,8.5569,88.20846846243575
3142.1,0.2262,2.5201,79.3417,1.1697,8.4,8.5569,84.9537289213959
3142.2,0.1994,2.5166,71.6212,1.1505,8.4512,8.5569,77.80723215265729
3142.3,0.1671,2.5132,63.8937,1.5797,8.4584,8.5569,73.12469175890347
3142.4,0.1368,2.5134,53.5291,2.5763,8.3778,8.5568,71.40228571819364
3142.5,0.1176,2.5206,44.5348,3.4638,8.2078,8.5242,70.0681356892051
3142.6,0.1055,2.5358,33.9983,4.0822,8.0138,8.5,67.19401203086697
3142.7,0.0965,2.557,27.1598,4.6564,7.8704,8.5243,65.5705823488487
3142.8,0.0929,2.5807,23.4201,4.6515,7.8129,8.5242,65.26972014356815
3142.9,0.0917,2.5997,22.2319,4.7426,7.8448,8.4756,65.28346656918492
3143.0,0.0912,2.6095,22.8294,5.0915,7.9515,8.5243,65.016020752175
3143.1,0.0903,2.6104,23.2563,5.5983,8.0898,8.5243,65.0516965769694
3143.2,0.0893,2.6074,24.2813,5.99,8.2011,8.5243,65.17419781433732
3143.3,0.0885,2.6051,25.4133,5.9862,8.2395,8.5243,65.21482743536686
3143.4,0.0886,2.605,24.036,6.0405,8.1952,8.5243,65.23038683746378
3143.5,0.0894,2.6066,23.3382,5.9054,8.1355,8.5243,65.23380316758357
3143.6,0.0903,2.6086,23.0982,5.8743,8.1186,8.5243,64.8757708593784
3143.7,0.0909,2.6098,24.6785,5.8264,8.1349,8.5243,65.28956413106428
3143.8,0.0909,2.6087,22.9692,5.8079,8.1504,8.5243,65.05184864999786
3143.9,0.0907,2.6047,21.0277,5.7375,8.1367,8.5242,64.93630770405696
3144.0,0.092,2.599,20.356,5.684,8.0862,8.4998,64.97753431708415
3144.1,0.0916,2.5945,20.8243,5.6238,8.0112,8.4755,65.25223967962367
3144.2,0.0911,2.5938,19.5992,5.5738,7.9308,8.4755,65.28155476377947
3144.3,0.0908,2.5975,19.1467,5.5595,7.8832,8.4755,65.31656218647088
3144.4,0.0915,2.603,18.2889,5.516,7.8986,8.4755,65.31525852458623
3144.5,0.0933,2.6062,17.8346,5.4926,7.9819,8.4756,64.48558974742328
3144.6,0.094,2.6047,17.09,5.4308,8.0891,8.4998,63.920072255240015
3144.7,0.0978,2.5998,16.0071,5.4071,8.1555,8.4756,63.17016091892168
3144.8,0.0976,2.5938,14.4151,5.3629,8.1466,8.5243,62.5325412602855
3144.9,0.0982,2.589,15.948,5.234,8.0678,8.5243,62.81807855469768
3145.0,0.0987,2.5858,16.3779,5.2127,7.9682,8.5243,63.301667615735454
3145.1,0.1003,2.5833,14.9282,5.2024,7.9052,8.5243,62.63846402255683
3145.2,0.1031,2.5805,15.8869,5.219,7.9076,8.5243,62.57520504333512
3145.3,0.1064,2.5754,16.5559,5.2035,7.9447,8.5243,64.13967324554041
3145.4,0.1095,2.5675,15.394,5.1696,7.9828,8.5243,62.48199934316836
3145.5,0.1121,2.5581,15.2677,5.1578,8.0215,8.5243,62.70028638917748
3145.6,0.1137,2.5494,15.4662,5.2054,8.0487,8.5243,62.761646270265864
3145.7,0.1148,2.5418,15.2725,5.2656,8.065,8.5243,62.81959458623378
3145.8,0.1161,2.5348,13.3209,5.2173,8.0818,8.5243,62.99471114730974
3145.9,0.1179,2.5272,13.2444,5.1595,8.1149,8.5243,62.55153842479246
3146.0,0.1196,2.5202,11.5663,5.1817,8.1753,8.5243,62.62889655347636
3146.1,0.12,2.516,10.416,5.2952,8.2398,8.5243,62.616006492574186
3146.2,0.1185,2.515,10.3428,5.4538,8.2725,8.5243,62.60918537351169
3146.3,0.1156,2.5168,11.0414,5.4547,8.2479,8.5243,62.976780617462076
3146.4,0.1124,2.5207,12.7536,5.2585,8.1679,8.5243,62.47427473457476
3146.5,0.1103,2.5275,14.6459,5.1196,8.0784,8.5243,62.488572173317316
3146.6,0.11,2.5392,16.997,5.0563,8.0253,8.5243,63.85695249489872
3146.7,0.1112,2.5552,20.8618,5.0433,8.0265,8.5243,64.78365988957755
3146.8,0.1127,2.5723,25.2495,5.062,8.0397,8.5242,65.19980916789162
3146.9,0.1145,2.5878,30.2117,5.04,8.0096,8.4998,67.2497094014474
3147.0,0.1113,2.5974,31.4425,5.0507,7.9541,8.4756,67.19464398122301
3147.1,0.1084,2.6022,30.9205,5.0273,7.9362,8.5243,67.32608258040469
3147.2,0.1064,2.6046,30.8173,5.1694,7.9655,8.5243,67.31710995221505
3147.3,0.1062,2.6061,28.8275,5.3827,8.0209,8.5243,66.53039799463401
3147.4,0.1075,2.6069,28.4041,5.3865,8.0875,8.5243,66.3955580255365
3147.5,0.1091,2.6059,29.2139,5.4298,8.173,8.5244,67.43836126022086
3147.6,0.1051,2.6034,29.4451,5.363,8.2636,8.5651,67.10557655512615
3147.7,0.1055,2.6013,28.9019,5.3826,8.3097,8.6057,66.5519595911522
3147.8,0.1046,2.6,27.2377,5.3485,8.2687,8.6057,65.72636164925231
3147.9,0.1029,2.5983,24.8697,5.3125,8.1355,8.6055,65.30682306198476
3148.0,0.1062,2.5959,24.4316,5.3989,7.9661,8.5243,65.3458083617438
3148.1,0.1047,2.5939,22.8855,5.3657,7.8393,8.5243,64.84484535490176
3148.2,0.1037,2.5935,19.2174,5.3054,7.7832,8.5243,64.85963680420667
3148.3,0.1029,2.5921,18.4756,5.0571,7.7906,8.5243,64.78932429655357
3148.4,0.1026,2.5871,17.2177,4.8964,7.8292,8.5243,64.03583968777107
3148.5,0.1031,2.5794,14.6183,4.7212,7.8833,8.5243,62.84143104510179
3148.6,0.1042,2.5718,13.6008,4.7337,7.935,8.5243,62.65118623523369
3148.7,0.1056,2.5649,13.7328,4.7137,7.9577,8.5243,62.60879491808293
3148.8,0.1068,2.5581,13.9323,4.675,7.9313,8.5243,62.64727047845174
3148.9,0.1078,2.5513,16.0711,4.6385,7.8572,8.5243,62.803842503134625
3149.0,0.1085,2.5474,18.5004,4.6958,7.7725,8.5243,64.89443246999163
3149.1,0.109,2.5491,19.9794,4.7566,7.718,8.5243,64.75767339302185
3149.2,0.1096,2.5564,23.0133,4.7142,7.7121,8.5243,64.95666736739719
3149.3,0.1104,2.5657,25.7002,4.8771,7.7428,8.5243,65.42327059750671
3149.4,0.1115,2.5739,28.9108,5.0532,7.7778,8.5243,66.3940986944576
3149.5,0.1126,2.5787,29.0083,5.1045,7.7948,8.5243,66.87801589789991
3149.6,0.1137,2.5816,28.0634,5.1951,7.8198,8.5243,66.28641215329866
3149.7,0.1144,2.5852,28.9006,5.2214,7.8798,8.5243,66.32045256977561
3149.8,0.1149,2.5909,29.9282,5.2346,7.9747,8.5243,67.76728009574623
3149.9,0.1149,2.5962,29.5456,5.2762,8.0454,8.5243,67.74502363284162
3150.0,0.1138,2.5986,29.841,5.2814,8.061,8.5243,67.31203215342076
3150.1,0.1117,2.5985,29.0605,5.2815,8.0507,8.5243,67.06220261279118
3150.2,0.1088,2.5983,26.9722,5.308,8.0638,8.5243,65.66565681373588
3150.3,0.1052,2.5997,24.1542,5.3613,8.0994,8.5243,65.2730007532907
3150.4,0.102,2.6022,22.7079,5.4237,8.1255,8.5244,64.93490751618411
3150.5,0.0969,2.6037,22.1872,5.4466,8.1155,8.5568,64.85526498300139
3150.6,0.0958,2.6028,20.8705,5.4955,8.0778,8.5243,64.86664498470834
3150.7,0.0923,2.5999,19.85,5.4929,8.0349,8.5243,64.88840598103295
3150.8,0.0892,2.5987,19.4691,5.5628,8.0102,8.5243,65.05148671117122
3150.9,0.0878,2.6022,19.4724,5.7822,8.0052,8.5243,65.13771877741044
3151.0,0.0877,2.6083,20.2977,5.9795,8.0075,8.5243,64.8108116985062
3151.1,0.0882,2.6129,21.4241,5.9005,7.9985,8.5243,64.68851514345013
3151.2,0.0892,2.6128,24.175,5.7377,7.9831,8.5243,65.5634167052849
3151.3,0.0914,2.6091,25.9496,5.7629,7.9732,8.5242,65.37271226728706
3151.4,0.0897,2.6045,22.9015,5.8513,7.9839,8.5,64.89145568246397
3151.5,0.0886,2.6013,21.5378,5.9459,8.0038,8.5243,64.6903947075623
3151.6,0.087,2.6016,21.3188,5.9355,8.011,8.5243,64.68977112408423
3151.7,0.086,2.6048,21.1364,6.0096,7.9909,8.5243,64.70119104907938
3151.8,0.0865,2.6093,20.8635,6.0169,7.9412,8.5242,64.75181176714906
3151.9,0.0903,2.6122,21.7214,5.8846,7.8893,8.4998,64.71385207066174
3152.0,0.0932,2.6114,23.4503,5.6209,7.8583,8.4755,65.79508734192328
3152.1,0.0954,2.6077,24.1698,5.5852,7.856,8.4756,65.73411369940371
3152.2,0.0946,2.603,25.784,5.6053,7.8779,8.5243,65.4042144862129
3152.3,0.0941,2.5989,24.7448,5.4987,7.9168,8.5243,65.26910376327007
3152.4,0.093,2.5962,22.2029,5.6505,7.9577,8.5243,64.81495472881211
3152.5,0.0924,2.5942,22.6352,5.8426,7.9757,8.5243,64.86715982970198
3152.6,0.0928,2.5929,23.9925,5.7371,7.9455,8.5243,65.53020155170995
3152.7,0.0945,2.5926,23.0413,5.503,7.8671,8.5243,64.95327900622316
3152.8,0.0968,2.5943,22.8317,5.4558,7.7886,8.5243,64.93344278419566
3152.9,0.0984,2.5974,23.2263,5.4797,7.7685,8.5243,65.00185841654212
3153.0,0.098,2.5995,23.2871,5.4859,7.8052,8.5243,64.96459986280624
3153.1,0.0962,2.5993,23.3977,5.7242,7.8635,8.5243,65.62716747658757
3153.2,0.0937,2.5981,23.3579,5.8688,7.9119,8.5243,65.18162227013981
3153.3,0.0913,2.598,22.1411,5.91,7.9429,8.5243,64.61671312885636
3153.4,0.0902,2.5992,20.194,5.8244,7.9649,8.5243,64.9692549728272
3153.5,0.0891,2.6004,18.2562,5.8122,7.9867,8.5243,64.73062561936204
3153.6,0.0898,2.5995,20.2016,5.7949,7.9855,8.5243,64.96925510785577
3153.7,0.0912,2.598,20.1361,5.8021,7.9604,8.5243,64.89570090469684
3153.8,0.0925,2.5976,20.7666,5.8234,7.9203,8.5242,64.87947529446417
3153.9,0.095,2.5984,21.6272,5.8326,7.8932,8.5,64.8132891175054
3154.0,0.0943,2.5994,21.459,5.8459,7.8814,8.5243,64.80863513347074
3154.1,0.096,2.6003,24.9051,5.8263,7.8725,8.5243,65.221710139801
3154.2,0.0987,2.6006,26.0757,5.7899,7.8559,8.5243,65.27635014169421
3154.3,0.1018,2.6003,25.9981,5.8123,7.8352,8.5242,65.16071814272638
3154.4,0.1062,2.599,27.1974,5.8426,7.8335,8.5,65.61941320916925
3154.5,0.1068,2.5973,27.1128,5.7555,7.8533,8.5243,65.62829053880041
3154.6,0.1081,2.5964,27.2951,5.7192,7.8809,8.5243,65.95658497125204
3154.7,0.1082,2.5971,27.6627,5.5483,7.8971,8.5243,65.99934017597157
3154.8,0.1077,2.5989,27.8561,5.3574,7.8958,8.5242,66.26491273134985
3154.9,0.1095,2.6007,27.7295,5.2856,7.8773,8.4755,66.4879540552167
3155.0,0.11,2.6016,28.2946,5.2172,7.8413,8.4756,66.79598415911745
3155.1,0.1144,2.6015,31.9128,5.1582,7.7714,8.5242,67.30764667888576
3155.2,0.1214,2.5999,35.3178,4.9992,7.6647,8.4755,69.33173368165725
3155.3,0.1275,2.5967,38.2427,4.8068,7.5367,8.4755,70.43093353739233
3155.4,0.1338,2.5921,40.9623,4.4144,7.4157,8.4755,70.48407104532359
3155.5,0.1404,2.5858,45.1526,4.0477,7.2939,8.4755,71.96917766337481
3155.6,0.1474,2.5769,47.1886,3.8095,7.1563,8.4756,73.48913000643094
3155.7,0.1522,2.5645,48.4182,3.5323,6.993,8.5243,73.7089773121236
3155.8,0.1575,2.55,51.2854,3.44,6.8465,8.5243,72.89821442957259
3155.9,0.1608,2.5373,52.4408,3.3445,6.7685,8.5243,73.17371929060157
3156.0,0.1623,2.5285,53.2806,3.316,6.7591,8.5243,73.58706139328181
3156.1,0.1631,2.5242,51.6653,3.1823,6.7773,8.5243,74.26787871185203
3156.2,0.1638,2.5229,54.0891,3.0608,6.7826,8.5243,73.6675804213088
3156.3,0.1649,2.523,55.0044,2.9705,6.7645,8.5243,73.2154740450792
3156.4,0.1662,2.5239,55.5414,2.8818,6.7368,8.5243,72.89775055444939
3156.5,0.1675,2.5254,56.3643,2.7508,6.7111,8.5243,73.71892382129263
3156.6,0.1688,2.5257,54.8662,2.6755,6.6924,8.5243,73.70372480955973
3156.7,0.1703,2.5234,53.5586,2.6216,6.69,8.5243,74.41655042550292
3156.8,0.1717,2.5186,53.9469,2.6161,6.7095,8.5243,74.11466702122222
3156.9,0.1723,2.5145,51.8211,2.6357,6.7572,8.5243,74.26525620890729
3157.0,0.1716,2.5145,52.4287,2.6439,6.8313,8.5243,74.16352485072161
3157.1,0.1701,2.5182,55.2806,2.6337,6.9147,8.5243,74.11554252792024
3157.2,0.169,2.5226,55.0345,2.6463,6.9764,8.5243,73.51010008081953
3157.3,0.1686,2.5245,53.4643,2.6528,6.9866,8.5243,73.69562521501935
3157.4,0.1684,2.5239,52.2313,2.6677,6.9552,8.5243,73.81233720542994
3157.5,0.1684,2.5225,51.5953,2.6729,6.9093,8.5243,74.12375479860518
3157.6,0.1694,2.5211,51.8068,2.7033,6.8836,8.5243,74.15448292728108
3157.7,0.171,2.5202,53.4391,2.6967,6.8913,8.5243,74.25214726124584
3157.8,0.1727,2.5194,52.9063,2.7271,6.9055,8.5243,74.36323989729273
3157.9,0.1729,2.518,51.7612,2.74,6.8935,8.5243,74.40263944823299
3158.0,0.1715,2.5156,52.777,2.7501,6.8465,8.5243,74.21306940805049
3158.1,0.1692,2.5135,54.9421,2.7483,6.7974,8.5243,73.56343229334743
3158.2,0.1672,2.5131,52.818,2.7669,6.7859,8.5243,73.34829937366361
3158.3,0.1663,2.5144,54.0364,2.7915,6.8154,8.5243,72.81126710966771
3158.4,0.1663,2.5161,53.3277,2.814,6.8626,8.5243,73.19897794278414
3158.5,0.1667,2.5175,52.9521,2.826,6.9023,8.5243,73.15167943771523
3158.6,0.1676,2.5189,54.1333,2.8139,6.9115,8.5243,73.14246198850007
3158.7,0.1695,2.5203,56.3636,2.7901,6.8942,8.5243,73.01879634531792
3158.8,0.1721,2.5209,54.7279,2.7683,6.8671,8.5243,73.3787864136586
3158.9,0.1743,2.5204,54.8153,2.7697,6.8593,8.5243,74.84076340500661
3159.0,0.1753,2.5189,56.6955,2.7795,6.8717,8.5243,75.17157445864004
3159.1,0.175,2.5162,54.5777,2.7551,6.8736,8.5243,75.1018458093939
3159.2,0.1754,2.5131,52.4592,2.7574,6.8737,8.5243,75.26528231162266
3159.3,0.1774,2.5098,52.4171,2.753,6.9163,8.5243,75.46090030531377
3159.4,0.1796,2.5081,52.3076,2.7349,7.0338,8.5243,75.94866342419351
3159.5,0.1745,2.5088,52.3806,2.7437,7.1896,8.5245,75.68553367001687
3159.6,0.1701,2.5112,51.5912,2.7711,7.2935,8.622,73.6419261008452
3159.7,0.1693,2.514,51.6725,2.7602,7.2977,8.6382,73.67157987260406
3159.8,0.1709,2.5169,50.9155,2.7601,7.2319,8.5812,73.90142964911513
3159.9,0.1723,2.5197,51.4739,2.7386,7.1702,8.5243,74.14330999923129
3160.0,0.1712,2.5218,52.1063,2.7748,7.1468,8.5243,73.5605223806672
3160.1,0.1698,2.5224,51.4313,2.7613,7.1259,8.5243,73.8938216940713
3160.2,0.1692,2.522,51.9967,2.7668,7.0795,8.5243,73.43510699168057
3160.3,0.1689,2.5201,53.9589,2.7544,7.0145,8.5243,72.93428928497306
3160.4,0.1684,2.5168,53.005,2.7551,6.9595,8.5243,73.05393118726624
3160.5,0.1678,2.5141,52.4749,2.7544,6.9239,8.5243,73.39659662375284
3160.6,0.1679,2.5134,53.2579,2.7654,6.9042,8.5243,73.27067582480683
3160.7,0.1691,2.5148,52.3127,2.7947,6.8965,8.5243,73.37213867326709
3160.8,0.1705,2.5175,52.2193,2.8054,6.9077,8.5243,73.70159739009318
3160.9,0.1711,2.5204,51.0145,2.7962,6.9336,8.5243,74.45507411256004
3161.0,0.1716,2.5217,49.6508,2.7876,6.945,8.5243,74.26346928989685
3161.1,0.1723,2.5207,49.3692,2.7526,6.9214,8.5243,74.29414463676555
3161.2,0.1729,2.5189,50.1024,2.745,6.8744,8.5243,75.46435242848192
3161.3,0.1731,2.5177,51.9458,2.7595,6.8371,8.5243,73.77732229881525
3161.4,0.1736,2.5169,51.2016,2.7472,6.8309,8.5243,74.55130550400145
3161.5,0.175,2.516,50.7584,2.758,6.8458,8.5243,75.42728922069662
3161.6,0.1772,2.5148,50.4597,2.7559,6.8636,8.5243,75.60051931213611
3161.7,0.1789,2.5139,51.2961,2.7592,6.8772,8.5243,75.61759106093976
3161.8,0.1788,2.5136,51.2695,2.7588,6.896,8.5243,75.59065631375324
3161.9,0.1775,2.513,51.5545,2.7537,6.9239,8.5243,75.46437367337616
3162.0,0.1759,2.5119,53.206,2.7567,6.9498,8.5243,75.28049208140098
3162.1,0.1747,2.5119,55.542,2.7843,6.9801,8.5243,74.77517494492317
3162.2,0.1742,2.514,54.7191,2.7977,7.0162,8.5243,74.66248561619872
3162.3,0.1741,2.5172,52.215,2.8133,7.0421,8.5243,74.97196890509494
3162.4,0.1743,2.5202,52.78,2.8367,7.032,8.5243,74.9470469854052
3162.5,0.1744,2.5226,52.8682,2.8736,6.9869,8.5243,74.96750176214314
3162.6,0.1738,2.5254,52.3924,2.8406,6.951,8.5243,74.10313653389754
3162.7,0.1725,2.5289,51.6071,2.7955,6.9488,8.5243,73.63501279417338
3162.8,0.1709,2.5323,53.3635,2.8246,6.9672,8.5243,73.54898896167946
3162.9,0.1699,2.534,54.7218,2.88,6.9827,8.5243,73.39472917284277
3163.0,0.1701,2.5328,54.4411,2.9191,6.9811,8.5243,73.43600109075444
3163.1,0.1712,2.5293,54.684,2.8649,6.9624,8.5243,73.36251447542526
3163.2,0.1715,2.5253,55.3158,2.7697,6.9301,8.5243,73.45368733977654
3163.3,0.1709,2.5216,54.7057,2.7657,6.9027,8.5243,73.44872624704126
3163.4,0.1701,2.5185,55.5317,2.7654,6.907,8.5243,73.47856280286896
3163.5,0.1697,2.5163,55.2497,2.7932,6.9494,8.5243,73.26022054806616
3163.6,0.1696,2.5158,54.0895,2.7821,7.0132,8.5243,73.31128189381218
3163.7,0.1699,2.5163,52.0197,2.7849,7.0533,8.5243,73.69402699685253
3163.8,0.1707,2.5166,52.8391,2.6862,7.0446,8.5243,74.07267618688127
3163.9,0.172,2.5159,52.2833,2.6549,6.9959,8.5243,74.0943138904272
3164.0,0.173,2.5146,53.3547,2.6547,6.9416,8.5243,74.21980319539131
3164.1,0.1731,2.5144,52.8323,2.677,6.9166,8.5243,74.36298258964524
3164.2,0.1724,2.5162,52.0776,2.6877,6.9268,8.5243,74.22078828064987
3164.3,0.1717,2.519,51.7958,2.666,6.9432,8.5243,74.04226517403919
3164.4,0.1716,2.5214,50.6965,2.7006,6.9321,8.5243,75.04267895977225
3164.5,0.1718,2.5234,50.0122,2.748,6.9223,8.5243,75.22505707301673
3164.6,0.1717,2.5256,48.0554,2.7985,6.9732,8.5243,74.1079625252662
3164.7,0.1699,2.528,47.4281,2.8485,7.0755,8.5243,74.76305295025534
3164.8,0.1667,2.5311,48.1506,3.0796,7.1897,8.5243,74.36625596130949
3164.9,0.1645,2.5366,48.9546,3.2478,7.2744,8.5244,75.17996023782729
3165.0,0.1623,2.5448,49.3903,3.0816,7.2703,8.5569,75.46229898457007
3165.1,0.1653,2.5494,50.126,3.0208,7.1583,8.5406,74.60084409153173
3165.2,0.1662,2.5453,51.3057,2.9723,7.0261,8.5243,73.48788452226061
3165.3,0.1674,2.5353,51.3391,2.9632,6.9453,8.5243,73.50289219631928
3165.4,0.1693,2.5248,50.468,2.9664,6.9179,8.5243,74.38565559904981
3165.5,0.1716,2.5178,50.7815,2.9799,6.9425,8.5243,74.41911847824746
